FID,NAME,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
664,Southern Comfort Dairy,537 Coney Road N Cordele,GA,31015,31.9884783,-83.8696949,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9336425,3762802
665,Sparkman Dairy LLC,1283 Rossman Dairy Rd Moultrie,GA,31768,31.2254438,-83.8546551,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9334584,3661953
666,"Sunrise Dairy, Inc",157 Bethel Church Rd Eatonton,GA,31024,33.387821,-83.366056,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9280158,3946682
667,T & W Farms Inc. #1,384 Lower Harmony Rd Eatonton,GA,31024,33.364817,-83.3556299,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9279309,3944151
668,W Dairy LLC,4700 Monticell Hwy Madison,GA,30650,33.4594339,-83.5489202,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9301551,3957207
669,Walnut Branch Farm,1246 Francis Rd Davisboro,GA,31018,32.9554688,-82.6084279,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9194274,3889327
670,Walters Farms,176 Walters Rd Barnesville,GA,30204,33.071038,-84.0826831,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9359559,3904451
671,Westbrook Dairy,871 Son Wright Road Dixie,GA,31629,30.8585607,-83.7068816,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9317928,3614648
672,Windy Hill Dairy Inc. (Bud Butcher Dairy),975 Rockhouse Rd Senoia,GA,30276,33.2822269,-84.5938563,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9417590,3932989
673,Youngs Dairy,1123 Sessions Rd Tennille,GA,31089,32.9306507,-82.865922,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9224877,3886181
674,TRIPLE A FARMS,3242 HOMESTEAD RD BOWMAN,SC,29018,33.37735515,-80.67604538,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-8980817,3945500
675,BERRY DAIRY FARM,1110 COUNTRY RD BOWMAN,SC,29018,33.36315082,-80.71233442,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,49225,49225,179 lb per day-animal, ,-8984856,3943607
676,BEL-IVY FARM,100 SUMMIT DR GREER,SC,29108,34.28230742,-81.74273686,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,71600,71600,179 lb per day-animal, ,-9099560,4066773
677,LES LEA DAIRY,LESLEA DAIRY-511 BRASWELL RD NEWBERRY,SC,29108,34.32843456,-81.71217953,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,107400,107400,179 lb per day-animal, ,-9096159,4072989
678,LAWSON FARMS DAIRY,106 MIGHTY MOO DR PAULINE,SC,29374,34.82391696,-81.87363601,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,62650,62650,179 lb per day-animal, ,-9114132,4139979
679," 76 HOLSTEINS, INC",968 SPEARMAN RD NEWBERRY,SC,29108,34.32492631,-81.66008816,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,89500,89500,179 lb per day-animal, ,-9090360,4072516
680,MAYER DAIRY FARMS,968 SPEARMAN RD NEWBERRY,SC,29108,34.25523064,-81.68315794,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,268500,268500,179 lb per day-animal, ,-9092928,4063126
681,GREY ROCK FARMS,5580 ANDERSON MILL RD MOORE,SC,29652,34.88049487,-82.0139659,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,37590,37590,179 lb per day-animal, ,-9129753,4147654
682,EASTGLEN DAIRY FARM,900 EASTGLEN RD LAURENS,SC,29360,34.49767213,-81.96677421,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,57280,57280,179 lb per day-animal, ,-9124500,4095826
683,CLEMSON UNIVER/LAMASTER DAIRY,101 AG SERVICE CENTER CLEMSON,SC,29631,34.65926775,-82.82415395,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,25239,25239,179 lb per day-animal, ,-9219943,4117674
684,PLATT DAIRY,409 OCTOBER RD DENMARK,SC,29042,33.27291572,-81.16011027,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,17900,17900,179 lb per day-animal, ,-9034703,3931586
685,WATEREE PRISON FARM DAIRY,PO BOX 189 REMBERT,SC,29128,34.07743128,-80.58209036,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-8970358,4039205
686,ADEN DIEM DAIRY FARM,17848 EHRHARDT RD OLAR,SC,29843,33.22429697,-81.12463439,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-9030753,3925114
687,TESSIER DAIRY FARM,648 OLIN SMITH RD DONALDS,SC,29638,34.34957382,-82.35260571,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,47077,47077,179 lb per day-animal, ,-9167451,4075839
688,"SATTERWHITE FARMS, LLC",8720 Bush River Road NEWBERRY,SC,29108,34.32795609,-81.75698979,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,537000,537000,179 lb per day-animal, ,-9101147,4072925
689,WEATHERS DAIRY FARM,PO BOX 126 BOWMAN,SC,29018,33.33496949,-80.69393063,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,116350,116350,179 lb per day-animal, ,-8982808,3939851
690,GLENN DAIRY FACILITY,414 BLACKMAN RD PENDLETON,SC,29670,34.60001283,-82.72061566,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,22375,22375,179 lb per day-animal, ,-9208417,4109657
691,PINE LANE DAIRY FARM,6900 HWY 24 TOWNVILLE,SC,29689,34.5371423,-82.84578555,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,17900,17900,179 lb per day-animal, ,-9222351,4101158
692,BUFORD DAIRY FARM,10586 BUSH RIVED RD KINARDS,SC,29108,34.32255514,-81.76668398,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,85920,85920,179 lb per day-animal, ,-9102226,4072197
693,MILKY WAY FARM,220 HIDDEN HILLS RD STARR,SC,29684,34.37449068,-82.75685289,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,22375,22375,179 lb per day-animal, ,-9212451,4079199
694,MARTIN DAIRY,104 MARTIN LN PENDLETON,SC,29670,34.58985761,-82.72570467,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,25060,25060,179 lb per day-animal, ,-9208984,4108284
695,"SANDHILL DAIRY FARMS, INC.",968 SPEARMAN RD NEWBERRY,SC,29108,34.26076784,-81.76323796,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,102925,102925,179 lb per day-animal, ,-9101842,4063872
696,EBENHACK DAIRY FARM,827 PURPLE HAZE DR WESTMINISTER,SC,29693,34.60655217,-83.10626219,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,17900,17900,179 lb per day-animal, ,-9251347,4110542
697,WILL DO JERSEYS,3760 Hopewell Church Rd. Kinards,SC,29355,34.3644846,-81.84666551,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-9111130,4077850
698,ZIEGENFUSS AND SONS FARM,2410 DAIRY RD WARE SHOALS,SC,29692,34.47703656,-82.24173788,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,42960,42960,179 lb per day-animal, ,-9155109,4093039
699,HEATWOLE FARMS INC,788 HEATWOLE RD DENMARK,SC,29042,33.24558578,-81.18257299,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,62650,62650,179 lb per day-animal, ,-9037203,3927948
700,SENN DAIRY FARM,968 SPEARMAN RD NEWBERRY,SC,29104,34.26347533,-81.75270394,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,71600,71600,179 lb per day-animal, ,-9100670,4064236
701,LONE OAK DAIRY,916 LEE STATE PARK RD LAMAR,SC,29080,34.01473209,-79.95575026,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-8900634,4030781
702,CHAPLIN BROTHERS DAIRY,3516 HARTSVILLE HWY DARLINGTON,SC,29532,34.42274843,-79.95542492,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8900598,4085710
703,GREEN ACRES FARMS DAIRY,1410 LEITZEY RD POMARIA,SC,29126,34.30084444,-81.40415481,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,31325,31325,179 lb per day-animal, ,-9061869,4069271
704,FELDER DAIRY,PO BOX 5 BOWMAN,SC,29018,33.32021715,-80.69104648,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,125300,125300,179 lb per day-animal, ,-8982487,3937886
705,TRANTHAM DAIRY,330 MCKELVEY RD PELZER,SC,29669,34.61368662,-82.35326793,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,16110,16110,179 lb per day-animal, ,-9167524,4111507
706,RIDDLE DAIRY FARM,664 WILLOW SWAMP RD NORWAY,SC,29113,33.45000486,-81.19625929,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,107400,107400,179 lb per day-animal, ,-9038727,3955189
707,SUNNY DAY FARM  (DAIRY),1031 DUBLIN RD CHESTER,SC,29706,34.75425829,-81.2554259,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-9045313,4130537
708,ANDERSON DAIRY,1777 BUSH RIVER RD NEWBERRY,SC,29108,34.294379,-81.6616101,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,31325,31325,179 lb per day-animal, ,-9090529,4068400
709,MCKIE'S DAIRY,41 OLD MARTINTOWN RD NORTH AUGUSTA,SC,29860,33.54822396,-82.00685964,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,26850,26850,179 lb per day-animal, ,-9128962,3968301
710,"BRUBAKER FARMS,INC",23073 EHRHARDT RD OLAR,SC,29843,33.22422158,-81.20857991,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,19690,19690,179 lb per day-animal, ,-9040098,3925104
711,JAQUES DAIRY FARM,3024 EBENEZER RD BOWMAN,SC,29018,33.30321642,-80.57285791,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,42960,42960,179 lb per day-animal, ,-8969330,3935621
712,HEGE DAIRY FARM,19219 EHRHARDT RD OLAR,SC,29843,33.21791052,-81.14833934,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,13425,13425,179 lb per day-animal, ,-9033392,3924265
713,STODDARD DAIRY FARM,3044 STODDARD MILL RD GRAY COURT,SC,29645,34.64012479,-82.16094496,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,22375,22375,179 lb per day-animal, ,-9146115,4115083
714,WILEY DAIRY,1428 HWY 20 ABBEVILLE,SC,29620,34.23656906,-82.38939866,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,8950,8950,179 lb per day-animal, ,-9171546,4060613
715,BUSH RIVER JERSEY FARM,PO Box 445 Chapin,SC,29108,34.29989412,-81.68692518,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,85025,85025,179 lb per day-animal, ,-9093347,4069143
716,BUCK DAIRY, ,SC,0,34.08700449,-81.68757794,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,3580,3580,179 lb per day-animal, ,-9093420,4040491
717,NANCE DAIRY FARM,399 LOWRY'S RD MCCONNELLS,SC,29726,34.87749131,-81.24240243,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-9043863,4147246
718,DIEM DAIRY,2404 UNDERPASS RD DENMARK,SC,29042,33.32914783,-81.10296698,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,44750,44750,179 lb per day-animal, ,-9028341,3939076
719,R&M JERSEY FARM,PO BOX 19 DARLINGTON,SC,29532,34.25107062,-79.9162093,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8896232,4062566
720,FORREST DAIRY FACILITY,469 DANIEL AVE JOHNSTON,SC,29832,33.91715452,-81.78083862,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-9103802,4017684
721,COVINGTON DAIRY FACILITY,3955 CHESTER HWY MCCONNELLS,SC,29726,34.8781687,-81.21802286,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,22375,22375,179 lb per day-animal, ,-9041149,4147338
722,LANDSDOWNE DAIRY,2742 LANDSDOWNE RD BOWMAN,SC,29018,33.37214278,-80.60251331,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-8972631,3944805
723,NICHOLS/LONGSHORE DAIRY,431 CORINTH RD SALUDA,SC,29138,34.07854148,-81.61779256,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,42960,42960,179 lb per day-animal, ,-9085651,4039354
724,STEPHENSON DAIRY FACILITY,1924 STEPHENSON RD CHESTER,SC,29706,34.78060173,-81.26059102,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,125300,125300,179 lb per day-animal, ,-9045888,4134107
725,OLD SALEM DAIRY,3303 THUNDER RD OLAR,SC,29843,33.2270797,-81.18625464,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,89500,89500,179 lb per day-animal, ,-9037613,3925485
726,"BRUBAKER ACRES, INC.",693 DECEMBER RD OLAR,SC,29843,33.22985193,-81.21801794,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,44750,44750,179 lb per day-animal, ,-9041149,3925854
727,SHULER DAIRY FACILITY,3015 HOMESTEAD RD BOWMAN,SC,29018,33.37333802,-80.66362505,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,48330,48330,179 lb per day-animal, ,-8979434,3944965
728,HAMMOND DAIRY,329 OLD CHAPPEL FERRY RD JOHNSTON,SC,29832,33.8580201,-81.88910397,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,17900,17900,179 lb per day-animal, ,-9115854,4009754
729,RILEY DAIRY,195 CLINT RILEY RD SALUDA,SC,29138,34.11285734,-81.69205849,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,30430,30430,179 lb per day-animal, ,-9093919,4043967
730,HICKORY HILL FARM,203 FAULKNER MOUNTAIN RD EDGEFIELD,SC,29824,33.94205524,-81.96294857,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-9124074,4021025
731,SHUMPERT DAIRY,276 DAIRYLAND DR LEESVILLE,SC,29070,33.77989406,-81.3608503,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,28640,28640,179 lb per day-animal, ,-9057049,3999286
732,ROBERT LEE DAIRY,1924 STEPHENSON RD CHESTER,SC,29706,34.78158138,-81.25360832,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-9045111,4134239
733,ORR DAIRY FARM,180 OCONEE BELLE LN WALHALLA,SC,29691,34.80869426,-83.02184543,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,14320,14320,179 lb per day-animal, ,-9241950,4137915
734,SASSAFRAS DAIRY FARM,611 SASSAFRAS RD BLACKVILLE,SC,29817,33.28657151,-81.21840616,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,10740,10740,179 lb per day-animal, ,-9041192,3933404
735,"MEADOW VIEW CATTLE, INC.",6209 GOVAN RD OLAR,SC,29843,33.23505866,-81.15487951,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-9034120,3926547
736,DANNY HEGE DAIRY,782 PARTRIDGE RD OLAR,SC,29843,33.20702257,-81.25170463,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,107400,107400,179 lb per day-animal, ,-9044899,3922816
737,WATEREE CORRECTIONAL INSTITUTE DAIRY,8200 STATE FARM RD REMBERT,SC,29128,34.07872386,-80.58430868,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,268500,268500,179 lb per day-animal, ,-8970605,4039379
738,BOOZER DAIRY,818 BOOZER DAIRY RD CHAPPELLS,SC,29037,34.26590842,-81.87645765,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,10740,10740,179 lb per day-animal, ,-9114446,4064564
739,LEON DUECK DAIRY,1918 JUNIPER CREEK RD OLAR,SC,29843,33.1981274,-81.17561266,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-9036428,3921633
740,HENSLEY FARMS, ,SC,0,34.3038592,-82.5146017,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,17900,17900,179 lb per day-animal, ,-9185484,4069677
741,"HERBAUGH, DOUGLAS", 11124 KELLER RD. CENTERTON,AR,72719,36.386531,-94.308761,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10498404,4353940
744,"ANGLIN, RYAN/TRIPLE A FARM", 5985 S.W. ANGLIN ROAD BENTONVILLE,AR,72712,36.3275142,-94.2828241,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10495517,4345782
745,"MAYER, DONALD/DYNAMIC DAIRY", 5201 S. Vaughn Bentonville,AR,72712,36.3236045,-94.3029773,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10497760,4345242
746,CRAWLEY VALLEY VIEW FARM, 13585 CRAWLEY RD GRAVETTE,AR,72736,36.4359996,-94.5798943,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10528586,4360782
747,HAAK DAIRY, 20083 E. DAWN HILL RD. GENTRY,AR,72734,36.2474741,-94.4793523,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10517394,4334728
748,BEAVER FARMS, 12773 Lee Town Rd. Pea Ridge,AR,72751,36.4414061,-94.0984746,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10474995,4361530
752,Wahrmund Dairy, 11 Wahrmund Rd. Springfield,AR,72157,35.2748596,-92.6036048,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10308587,4201297
753,"HART, JIMMY"," PO BOX 9, HWY 92N SPRINGFIELD",AR,72157,35.2675809,-92.5576595,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10303472,4200305
754,"ACRE, C.W./GREEN ACRES DAIRY", 260 HWY 25N GREENBRIER,AR,72058,35.2339712,-92.387655,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10284547,4195723
756,"ABB Motors & Mechanical, Inc.", 1910 BALDOR DRIVE OZARK,AR,72949,35.4960797,-93.844631,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10446737,4231503
759,"VERKAMP, TIM", 804 PRAIRIE ST. CHARLESTON,AR,72933,35.3040937,-94.0342036,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10467840,4205284
764,ARK CORRECTIONS DEPT-CUMMINS, PO Box 8707 Pine Bluff,AR,71611,34.2136114,-91.9772963,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10238866,4057522
766,SMITH JAMES W., 4791 TIPPITT RD. CARLISLE,AR,72024,34.9208659,-91.789689,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10217982,4153133
767,"BURNS,DWAYNE DAIRY", PO BOX 94 AUSTIN,AR,72007,34.9984206,-91.9837552,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10239586,4163667
771,COMER DAIRY, 115 Madison 8690 Huntsville,AR,72740,36.2635379,-93.768995,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10438318,4336946
780,HOERLER DAIRY, 17960 SYBLE RD. LINCOLN,AR,72744,36.036776,-94.386449,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10507052,4305684
781,DAVIS RIVERVIEW FARMS, 12289 PEARSON RANCH RD. PRAIRIE GROVE,AR,72753,36.027583,-94.325789,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10500300,4304418
784,WILLIAM (BUD) BEATY, PO BOX 13 SUMMERS,AR,72769,35.978619,-94.4913867,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-10518734,4297681
