FID,NAME,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
712,P-2333 Houses 14-16,"259 Dark Branch Rd, Kenansville",NC,28349,35.0014,-77.8992,Swine,SWINE (Sow);,SIS0213, ,0,55125,55125,25 lb per day-animal, ,-8671700,4164072
713,"Mac Farms, LLC 5-7","161 Jones Turner Rd, Mount Olive",NC,28365,35.1903,-78.0369,Swine,SWINE (Sow);,SIS0213, ,0,54000,54000,25 lb per day-animal, ,-8687028,4189773
714,"Homestead Farms, Inc.","1361 Old Camp Rd, Rose Hill",NC,28458,34.8108,-78.1525,Swine,SWINE (Sow);,SIS0213, ,0,91875,91875,25 lb per day-animal, ,-8699897,4138200
715,Hillari Farm,"858 Sand Ridge Rd, Pink Hill, NC 28572, USA",NC,0,35.0047,-77.7778,Swine,SWINE (Sow);,SIS0213, ,0,31900,31900,25 lb per day-animal, ,-8658185,4164521
716,William Edward Brock Farm,"2369 Pasture Branch Rd, Beulaville",NC,28518,34.8781,-77.8758,Swine,SWINE (Sow);,SIS0213, ,0,114000,114000,25 lb per day-animal, ,-8669095,4147329
717,Wendy Evans Farm,"Brinson Rd, Magnolia",NC,28453,34.9333,-78.0303,Swine,SWINE (Sow);,SIS0213, ,0,54000,54000,25 lb per day-animal, ,-8686294,4154822
718,Muddy Creek Farm,"229 Miller Rd, Beulaville",NC,28518,34.94,-77.8175,Swine,SWINE (Sow);,SIS0213, ,0,54000,54000,25 lb per day-animal, ,-8662605,4155731
719,Earth Right Farms,"1450 E Wards Bridge Rd, Kenansville",NC,28349,35.0219,-77.8706,Swine,SWINE (Sow);,SIS0213, ,0,54000,54000,25 lb per day-animal, ,-8668516,4166859
720,Steve Smith Farm31- 391,"2900 Hwy 111-903 N, Albertson",NC,28508,35.0672,-77.825,Swine,SWINE (Sow);,SIS0213, ,0,54000,54000,25 lb per day-animal, ,-8663440,4173018
721,Steve Smith Farm,"300 Kator Dunn Rd, Albertson",NC,28508,35.057561,-77.858721,Swine,SWINE (Sow);,SIS0213, ,0,54000,54000,25 lb per day-animal, ,-8667193,4171707
722,Ken Barfield Farm Inc,"2368 Summerlin Crossroads Rd, Mount Olive",NC,28365,35.1094,-77.9797,Swine,SWINE (Immature);,SIS0213, ,0,5670,5670,4.2 lb per day-animal, ,-8680661,4178759
723,HMR Farm,"231 Dr Williams Rd, Kenansville",NC,28349,35.0175,-77.9622,Swine,SWINE (Sow);,SIS0213, ,0,51500,51500,25 lb per day-animal, ,-8678713,4166261
724,S-3 / S-4,"669 Kenan Loop Rd, Wallace",NC,28466,34.741886,-78.100073,Swine,SWINE (Immature);,SIS0213, ,0,14725.2,14725.2,4.2 lb per day-animal, ,-8694061,4128861
725,Triumph Farm,"413 Dill Sanderson Ln, Mount Olive",NC,28365,35.0569,-77.9242,Swine,SWINE (Immature);,SIS0213, ,0,10126.2,10126.2,4.2 lb per day-animal, ,-8674483,4171617
726,Farm #20 / 3620,"226 Johnny B Tann Ln, Faison",NC,28341,35.0953,-78.1378,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8698260,4176841
727,3112,"Sr 1900, Warsaw",NC,28398,34.933586,-78.030295,Swine,SWINE (Immature);,SIS0213, ,0,10126.2,10126.2,4.2 lb per day-animal, ,-8686293,4154860
728,"Floars Sow Farm, LLC","229 A  B Benson Hog Farm Ln, Kenansville",NC,28349,35.0339,-77.9381,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8676030,4168490
729,"Floars Sow Farm, LLC","229 A  B Benson Hog Farm Ln, Kenansville",NC,28349,35.0339,-77.9381,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,1344,1344,8.4 lb per day-animal, ,-8676030,4168490
730,Jerry Kennedy Farm,"331 Kennedy Ln, Pink Hill",NC,28572,34.9919,-77.7742,Swine,SWINE (Sow);,SIS0213, ,0,50000,50000,25 lb per day-animal, ,-8657785,4162781
731,Mike Kennedy Farm,"345 Kennedy Ln, Pink Hill",NC,28572,35.005,-77.7706,Swine,SWINE (Sow);,SIS0213, ,0,50000,50000,25 lb per day-animal, ,-8657384,4164562
732,JBJ Kilpatrick Farms Inc,"1650 NC Hwy 50 S, Magnolia",NC,28453,34.8917,-77.9167,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8673648,4149174
733,Calvin L. Rouse Farm,"942 Tram Rd, Mount Olive",NC,28365,35.1161,-77.9536,Swine,SWINE (Sow);,SIS0213, ,0,49375,49375,25 lb per day-animal, ,-8677755,4179671
734,Brown Farm,"1061 E NC 24 Hwy, Kenansville",NC,28349,34.9619,-77.9172,Swine,SWINE (Sow);,SIS0213, ,0,82500,82500,25 lb per day-animal, ,-8673703,4158706
735,Kenneth Brown,"354 Stocking Head Rd, Rose Hill",NC,28458,34.85,-77.9433,Swine,SWINE (Sow);,SIS0213, ,0,46500,46500,25 lb per day-animal, ,-8676609,4143516
736,Dail Farm Inc,"371 Red Hill Rd, Mount Olive",NC,28365,35.0758,-77.9406,Swine,SWINE (Sow);,SIS0213, ,0,46500,46500,25 lb per day-animal, ,-8676308,4174188
737,Claro Stroud Farm,"961 E Wards Bridge Rd, Kenansville",NC,28349,35.0236,-77.8944,Swine,SWINE (Sow);,SIS0213, ,0,46500,46500,25 lb per day-animal, ,-8671165,4167090
738,Tom Whitfield Farm,"214 Seth Turner Rd, Albertson",NC,28508,35.0647,-77.8028,Swine,SWINE (Sow);,SIS0213, ,0,45000,45000,25 lb per day-animal, ,-8660968,4172678
739,Henry D. Teachey Farm,"421 Stocking Head Rd, Rose Hill",NC,28458,34.8619,-77.9489,Swine,SWINE (Sow);,SIS0213, ,0,46500,46500,25 lb per day-animal, ,-8677232,4145131
740,Mark Harper Farm,"193 HR Kornegay Ave, Albertson",NC,28508,35.1033,-77.84,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8665109,4177929
741,George Jones Farm,"321 Fussell Rd, Rose Hill",NC,28458,34.78,-78.1067,Swine,SWINE (Sow);,SIS0213, ,0,45000,45000,25 lb per day-animal, ,-8694798,4134025
742,Triple B Farm,"7123 S NC Hwy 41, Wallace",NC,28466,34.7433,-78.0733,Swine,SWINE (Sow);,SIS0213, ,0,45000,45000,25 lb per day-animal, ,-8691080,4129052
743,James Eddie Brice Farm,"1264 Brices Store Rd, Rose Hill",NC,28458,34.8233,-78.0958,Swine,SWINE (Sow);,SIS0213, ,0,45000,45000,25 lb per day-animal, ,-8693585,4139895
744,Doug Herring Farm,"536 Woodland Church Rd, Albertson",NC,28508,35.0731,-77.8406,Swine,SWINE (Sow);,SIS0213, ,0,40848,40848,25 lb per day-animal, ,-8665176,4173821
745,Vida Loco,"218 Charles Wood Rd, Chinquapin",NC,28521,34.810109,-77.68757,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8648141,4138107
746,"D and B Nursery, Site # 1","546 N NC Hwy 11 And 903, Kenansville",NC,28349,34.9856,-77.9328,Swine,SWINE (Sow);,SIS0213, ,0,40848,40848,25 lb per day-animal, ,-8675440,4161925
747,Elder Creek Farm,"615 JB Stroud Rd, Magnolia",NC,28453,34.9008,-78.0125,Swine,SWINE (Sow);,SIS0213, ,0,71760,71760,25 lb per day-animal, ,-8684312,4150409
748,Quinn Farm,"346 Kennedy Ln, Pink Hill",NC,28572,34.9922,-77.7836,Swine,SWINE (Sow);,SIS0213, ,0,44000,44000,25 lb per day-animal, ,-8658831,4162822
749,BGH Farm - Louis Howard # 2,"400 Sarecta Rd, Kenansville",NC,28349,34.9894,-77.905,Swine,SWINE (Sow);,SIS0213, ,0,44000,44000,25 lb per day-animal, ,-8672345,4162442
750,JJ's Hog Farm 1-4,"2275 Garner Chapel Rd, Mount Olive",NC,28365,35.1297,-77.8661,Swine,SWINE (Sow);,SIS0213, ,0,88000,88000,25 lb per day-animal, ,-8668015,4181522
751,Justin Edwards Farm,"193 Southerland Ln, Chinquapin",NC,28521,34.8542,-77.7008,Swine,SWINE (Sow);,SIS0213, ,0,44000,44000,25 lb per day-animal, ,-8649614,4144086
752,Bill Costin 1-4,"251 Blackmore Rd, Warsaw",NC,28398,35.0122,-78.1286,Swine,SWINE (Sow);,SIS0213, ,0,76000,76000,25 lb per day-animal, ,-8697236,4165540
753,Scott Rivenbark Farm,"281 Jack Dail Rd, Wallace",NC,28466,34.7844,-77.9417,Swine,SWINE (Sow);,SIS0213, ,0,46500,46500,25 lb per day-animal, ,-8676431,4134621
754,Mike Wallace Farm,"398 Woodland Church Rd, Albertson",NC,28508,35.065522,-77.845355,Swine,SWINE (Sow);,SIS0213, ,0,42500,42500,25 lb per day-animal, ,-8665706,4172790
755,Kornegay Farms,"376-AB Scotts Store Rd, Mount Olive",NC,28365,35.1014,-77.8856,Swine,SWINE;,SIS0213, ,0,51546,51546,11 lb per day-animal, ,-8670186,4177670
756,Piggy Bank Farm,"300 Westons Wood Rd, Pink Hill",NC,28572,34.9664,-77.7311,Swine,SWINE (Sow);,SIS0213, ,0,40000,40000,25 lb per day-animal, ,-8652987,4159317
757,Kevin Bostic Farm sites 1&2,"399 John Stanley Bostic Rd, Rose Hill",NC,28458,34.859523,-77.894099,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8671132,4144808
758,Terry Miller Farm sites 1&2,"1816 Pasture Branch Rd, Beulaville",NC,28518,34.875,-77.8667,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8668082,4146908
759,S & S Farm 3,"619 Norwood Ezzell Rd, Mount Olive",NC,28365,35.1478,-78.0372,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8687062,4183986
760,Coble Farm,"Sr 1224, Magnolia",NC,28453,34.8367,-78.0933,Swine,SWINE (Sow);,SIS0213, ,0,37500,37500,25 lb per day-animal, ,-8693307,4141712
761,Luther Y. Ivey Farm,"193 Fonvielle Rd, Mount Olive",NC,28365,35.0903,-77.9903,Swine,SWINE (Sow);,SIS0213, ,0,73500,73500,25 lb per day-animal, ,-8681841,4176160
762,Otis Brown Farm,"976 Brown Town Rd, Currie",NC,28435,34.883435,-77.925133,Swine,SWINE (Sow);,SIS0213, ,0,36750,36750,25 lb per day-animal, ,-8674586,4148053
763,Creekside and Rhode Hog Farms,Beulaville,NC,28518,34.9439,-77.8142,Swine,SWINE (Sow);,SIS0213, ,0,67750,67750,25 lb per day-animal, ,-8662237,4156261
764,"Lazy ""B"" Farms","229 Charles Wood Rd, Chinquapin",NC,28521,34.8125,-77.6786,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8647142,4138431
765,Randy & Anna Harrell,"2219 S NC 50, Rose Hill",NC,28458,34.8739,-77.885,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8670119,4146759
766,Batts Farm - Buddy King,"3074 S Hwy 11, Teachey",NC,28464,34.7992,-77.95,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8677355,4136628
767,Pickett's Pigs,"531 Washboard Ave, Mount Olive",NC,28365,35.1253,-77.88,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8669562,4180923
768,Tuckahoe Farms,"559 Brice Hardison Rd, Deep Run",NC,28525,35.1131,-77.7561,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8655770,4179263
769,Sarecta Farms,"1672 Sarecta Rd, Pink Hill",NC,28572,34.9667,-77.8242,Swine,SWINE (Sow);,SIS0213, ,0,90000,90000,25 lb per day-animal, ,-8663351,4159358
770,Herring Pork Producers,"1313 White Flash Rd, Mount Olive",NC,28365,35.1075,-77.8697,Swine,SWINE (Sow);,SIS0213, ,0,357880,357880,25 lb per day-animal, ,-8668416,4178501
771,A&B Farm,"245 Murphy's Store Rd, Rose Hill",NC,28458,34.8047,-77.9531,Swine,SWINE (Sow);,SIS0213, ,0,35000,35000,25 lb per day-animal, ,-8677700,4137373
772,Sands Farm,"412 Bonham Rd, Magnolia",NC,28453,34.863862,-78.118362,Swine,SWINE (Immature);,SIS0213, ,0,2730,2730,4.2 lb per day-animal, ,-8696097,4145397
773,Sands Farm,"412 Bonham Rd, Magnolia",NC,28453,34.863862,-78.118362,Swine,SWINE (Sow);,SIS0213, ,0,18250,18250,25 lb per day-animal, ,-8696097,4145397
774,Sands Farm,"412 Bonham Rd, Magnolia",NC,28453,34.863862,-78.118362,Swine,SWINE (Sow);,SIS0213, ,0,27600,27600,25 lb per day-animal, ,-8696097,4145397
775,King Farms K-4 & K-5,"171 WW Whaley Ln - K5, Teachey",NC,28464,34.7797,-77.9619,Swine,SWINE (Sow);,SIS0213, ,0,32000,32000,25 lb per day-animal, ,-8678679,4133984
776,King Farms K-4 & K-5,"171 WW Whaley Ln - K5, Teachey",NC,28464,34.7797,-77.9619,Swine,SWINE;,SIS0213, ,0,28952,28952,11 lb per day-animal, ,-8678679,4133984
777,2147,"Sr 1700, Kenansville",NC,28349,34.9875,-77.9097,Swine,SWINE (Sow);,SIS0213, ,0,31050,31050,25 lb per day-animal, ,-8672868,4162184
778,Jack Alphin Farm 1-9,"519 Bethel Church Rd, Mount Olive",NC,28365,35.1164,-77.9736,Swine,SWINE (Sow);,SIS0213, ,0,152000,152000,25 lb per day-animal, ,-8679982,4179712
779,E bar V,"416 Tearshirt Rd, Warsaw",NC,28398,35.079083,-78.025564,Swine,SWINE (Immature);,SIS0213, ,0,1470,1470,4.2 lb per day-animal, ,-8685766,4174634
780,Reedy Meadows Farms 1 & 2,"1672-A Pasture Branch Rd, Beulaville",NC,28518,34.8531,-77.8597,Swine,SWINE (Sow);,SIS0213, ,0,92450,92450,25 lb per day-animal, ,-8667302,4143937
781,Greg Brown 1&2,"799 Stockinghead Rd, Rose Hill",NC,28458,34.8764,-77.9092,Swine,SWINE;,SIS0213, ,0,16269,16269,11 lb per day-animal, ,-8672813,4147098
782,Kent Evans,"703 Durwood Evans Rd, Beulaville",NC,28518,34.8703,-77.8078,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8661525,4146270
783,Lester Houston Farm,"190 Lester Houston Rd, Pink Hill",NC,28572,34.9414,-77.7286,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8652708,4155921
784,Morris Kennedy #1,"750 Sand Rdg Rd, Pink Hill",NC,28572,35.0008,-77.7731,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8657662,4163991
785,Randy Kennedy Farm,"740 Sandridge Rd, Pink Hill",NC,28572,34.9967,-77.7911,Swine,SWINE (Sow);,SIS0213, ,0,61600,61600,25 lb per day-animal, ,-8659666,4163434
786,Bull & Buddy Farms,"671 Cypress Creek Rd, Wallace",NC,28466,34.7808,-77.7367,Swine,SWINE (Sow);,SIS0213, ,0,49375,49375,25 lb per day-animal, ,-8653610,4134133
787,William Register Farm,"207 Stocking Head Rd, Rose Hill",NC,28458,34.855,-77.9525,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8677633,4144195
788,Boss Hog,"2227 E NC 24 Hwy, Beulaville",NC,28518,34.938719,-77.839801,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8665087,4155557
789,Juanita Thigpen,"249 Wagon Ford Rd, Beulaville",NC,28518,34.9264,-77.7194,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8651684,4153885
790,W.D. Thigpen Farm,"318 Willard Edwards Rd, Beulaville",NC,28518,34.9278,-77.7022,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8649770,4154075
791,Cabin Farm,"766 N Blizzardtown Rd, Beulaville",NC,28518,34.9597,-77.8014,Swine,SWINE (Sow);,SIS0213, ,0,30600,30600,25 lb per day-animal, ,-8660812,4158407
792,Whitney Farm & Earnest R. Kennedy Farm,"349 Kennedy Ln, Pink Hill",NC,28572,35.0025,-77.7656,Swine,SWINE (Sow);,SIS0213, ,0,60600,60600,25 lb per day-animal, ,-8656827,4164222
793,Butch Norman Farm,"1155 Pasture Branch Rd, Rose Hill",NC,28458,34.8417,-77.8864,Swine,SWINE (Sow);,SIS0213, ,0,122400,122400,25 lb per day-animal, ,-8670275,4142390
794,Rex Halso & Son # 2,"207 Old Nc 24 Hwy, Beulaville, NC 28518, USA",NC,0,34.9292,-77.7242,Swine,SWINE (Sow);,SIS0213, ,0,60600,60600,25 lb per day-animal, ,-8652219,4154265
795,Mickey Stroud Farm #1 & #2,"579 Sheep Pasture Rd, Albertson, NC 28508, USA",NC,0,35.1186,-77.8292,Swine,SWINE (Sow);,SIS0213, ,0,61200,61200,25 lb per day-animal, ,-8663907,4180011
796,M&S Britt Farms - 1224 Addition,"519 Coy Smith Rd, Albertson",NC,28508,35.1069,-77.7883,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8659354,4178419
797,3501 & 3102,"Sr 1946, Rose Hill",NC,28458,34.8031,-78.1731,Swine,SWINE (Immature);,SIS0213, ,0,19819.8,19819.8,4.2 lb per day-animal, ,-8702190,4137156
798,Jamie Dail Farm,"5825 S NC 50, Wallace",NC,28466,34.7364,-77.7633,Swine,SWINE;,SIS0213, ,0,25817,25817,11 lb per day-animal, ,-8656571,4128117
799,Dexter Rouse Farm,"305 Richard Rouse Rd, Albertson, NC 28508, USA",NC,0,35.145012,-77.799354,Swine,SWINE (Sow);,SIS0213, ,0,121200,121200,25 lb per day-animal, ,-8660585,4183606
800,E & B Farm # 4,"670 Bay Rd, Teachey",NC,28464,34.805,-77.9775,Swine,SWINE (Sow);,SIS0213, ,0,30000,30000,25 lb per day-animal, ,-8680416,4137414
801,Alvin C. Knowles Farm,"8097 S NC 41 Hwy, Wallace",NC,28466,34.7447,-78.1197,Swine,SWINE (Sow);,SIS0213, ,0,29900,29900,25 lb per day-animal, ,-8696245,4129242
802,3 Boys Run Farms,"1225 Fussell Rd, Rose Hill",NC,28458,34.7814,-78.1011,Swine,SWINE (Sow);,SIS0213, ,0,60000,60000,25 lb per day-animal, ,-8694175,4134215
803,Rabon Maready Farm,"253 Quinns Store Rd, Beulaville",NC,28518,34.8878,-77.7758,Swine,SWINE;,SIS0213, ,0,15235,15235,11 lb per day-animal, ,-8657963,4148645
804,Tim Noble Farm,"1755 Sarecta Rd, Pink Hill",NC,28572,34.965556,-77.818377,Swine,SWINE (Sow);,SIS0213, ,0,30000,30000,25 lb per day-animal, ,-8662702,4159202
805,Johnny Boone Farm,"876 Brice's Store Rd, Rose Hill",NC,28458,34.825,-78.0647,Swine,SWINE (Sow);,SIS0213, ,0,30000,30000,25 lb per day-animal, ,-8690123,4140126
806,George D. Walker Farm,"300 Wallace Walker Rd, Albertson",NC,28508,35.0764,-77.8586,Swine,SWINE (Sow);,SIS0213, ,0,30000,30000,25 lb per day-animal, ,-8667180,4174269
807,Wendell Teachey Farm,"196 Teachey Loop Rd, Rose Hill",NC,28458,34.8153,-77.9236,Swine,SWINE (Sow);,SIS0213, ,0,29950,29950,25 lb per day-animal, ,-8674416,4138810
808,Long Ridge Farm,"211 John Lewis Grady Rd, Mt Olive, NC 28365, USA",NC,0,35.1033,-77.9167,Swine,SWINE (Sow);,SIS0213, ,0,30000,30000,25 lb per day-animal, ,-8673648,4177929
809,Popeye Farm,"191 Popeye Rd, Mt Olive, NC 28365, USA",NC,0,35.0869,-77.8772,Swine,SWINE (Sow);,SIS0213, ,0,30000,30000,25 lb per day-animal, ,-8669251,4175698
810,J&B Farm,"246 Jim Sauls Rd, Warsaw",NC,28398,35.05135,-78.13512,Swine,SWINE (Sow);,SIS0213, ,0,30000,30000,25 lb per day-animal, ,-8697962,4170863
811,Papa T Farm,"238 Kennedy Ln, Pink Hill",NC,28572,35.0019,-77.7917,Swine,SWINE (Sow);,SIS0213, ,0,29900,29900,25 lb per day-animal, ,-8659733,4164140
812,Carl Baker Farm,"1278 N NC 111, Beulaville",NC,28518,34.9869,-77.8064,Swine,SWINE (Sow);,SIS0213, ,0,29900,29900,25 lb per day-animal, ,-8661369,4162102
813,N & T Nursery,"409 Kator Dunn Rd, Albertson",NC,28508,35.05,-77.87,Swine,SWINE (Sow);,SIS0213, ,0,163392,163392,25 lb per day-animal, ,-8668449,4170679
814,Major Ivey Farm,"199 Red Hill Rd, Mount Olive",NC,28365,35.0853,-77.9483,Swine,SWINE (Sow);,SIS0213, ,0,28000,28000,25 lb per day-animal, ,-8677165,4175480
815,"Triple B Hog Farms, LLC","206 JS Farm Ln, Seven Springs",NC,28578,35.15,-77.8819,Swine,SWINE (Immature);,SIS0213, ,0,4548.6,4548.6,4.2 lb per day-animal, ,-8669774,4184285
816,CDP Farm,"2222 Bowdens Rd, Faison",NC,28341,35.044787,-78.056092,Swine,SWINE;,SIS0213, ,0,49907,49907,11 lb per day-animal, ,-8689165,4169970
817,Dail Farms Inc,"203 Kelly Rd, Mount Olive",NC,28365,35.065425,-77.942881,Swine,SWINE (Immature);,SIS0213, ,0,5040,5040,4.2 lb per day-animal, ,-8676562,4172777
818,Rose Hill Buying Station,"239 Wells Brothers Rd, Rose Hill",NC,28458,34.8278,-77.9694,Swine,SWINE (Sow);,SIS0213, ,0,37500,37500,25 lb per day-animal, ,-8679514,4140505
819,Legacy 2 Farm,"237 Batchelor Ln, Kenansville",NC,28349,35.0139,-77.9183,Swine,SWINE (Immature);,SIS0213, ,0,8547,8547,4.2 lb per day-animal, ,-8673826,4165771
820,Dan B. Nursery,"301 Lighthouse Rd, Wallace",NC,28466,34.7662,-77.79864,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8660505,4132155
821,John Smith Jr. Sow Farm,"1416 Kitty Noecker Rd, Pink Hill",NC,28572,35.0489,-77.7647,Swine,SWINE (Immature);,SIS0213, ,0,5040,5040,4.2 lb per day-animal, ,-8656727,4170529
822,John Smith Jr. Sow Farm,"1416 Kitty Noecker Rd, Pink Hill",NC,28572,35.0489,-77.7647,Swine,SWINE (Sow);,SIS0213, ,0,62000,62000,25 lb per day-animal, ,-8656727,4170529
823,2149,"903 Carrolls Rd, Warsaw, NC 28398, USA",NC,0,34.9525,-78.1367,Swine,SWINE (Sow);,SIS0213, ,0,31050,31050,25 lb per day-animal, ,-8698138,4157429
824,Earl 3 Farm,"Sr 1108, Warsaw",NC,28398,34.9611,-78.1292,Swine,SWINE (Sow);,SIS0213, ,0,96650,96650,25 lb per day-animal, ,-8697303,4158597
825,National Spinning Farm,"Wastewater Trtmt Plant Rd, Beulaville",NC,28518,34.9033,-77.7533,Swine,SWINE;,SIS0213, ,0,11616,11616,11 lb per day-animal, ,-8655458,4150749
826,Rick and William Lanier Farm,"300 Southerland Ln, Chinquapin",NC,28521,34.8542,-77.7,Swine,SWINE (Sow);,SIS0213, ,0,22000,22000,25 lb per day-animal, ,-8649525,4144086
827,Thomas Chestnutt Farm #1,"750 S NC 111, Magnolia",NC,28453,34.9292,-77.9917,Swine,SWINE (Sow);,SIS0213, ,0,54600,54600,25 lb per day-animal, ,-8681997,4154265
828,Whitted-King Farm,"844 Emmett Jackson Rd, Mount Olive",NC,28365,35.1717,-78.1372,Swine,SWINE (Sow);,SIS0213, ,0,15500,15500,25 lb per day-animal, ,-8698194,4187240
829,James B. Rouse Farm,"204 Braxton Ln, Seven Springs",NC,28578,35.170546,-77.848908,Swine,SWINE (Sow);,SIS0213, ,0,30000,30000,25 lb per day-animal, ,-8666101,4187083
830,Pipeline Farm,"518 Eneas Lanier Rd, Chinquapin",NC,28521,34.8178,-77.7239,Swine,SWINE (Immature);,SIS0213, ,0,5880,5880,4.2 lb per day-animal, ,-8652185,4139149
831,Garland Brock Farm,"2108 Hallsville Rd, Beulaville",NC,28518,34.8975,-77.8836,Swine,SWINE (Sow);,SIS0213, ,0,16560,16560,25 lb per day-animal, ,-8669963,4149961
832,David Price Farm,"215 Outlaw Pl Dr, Albertson",NC,28508,35.152551,-77.840518,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8665167,4184633
833,Richard Sholar Farm,"628 Angola Bay Rd, Wallace",NC,28466,34.7508,-77.8147,Swine,SWINE (Sow);,SIS0213, ,0,108000,108000,25 lb per day-animal, ,-8662293,4130068
834,RDS Farm,"1102 Angola Bay Rd, Wallace",NC,28466,34.7422,-77.7864,Swine,SWINE (Sow);,SIS0213, ,0,90000,90000,25 lb per day-animal, ,-8659143,4128903
835,"T&W Family Farms, LLC","669 Blue Newkirk Rd, Magnolia",NC,28453,34.8367,-78.11,Swine,SWINE (Immature);,SIS0213, ,0,5040,5040,4.2 lb per day-animal, ,-8695166,4141712
836,Morrell Farm,"316 Pink Hill Rd, Pink Hill",NC,28572,34.984385,-77.70806,Swine,SWINE (Immature);,SIS0213, ,0,3150,3150,4.2 lb per day-animal, ,-8650422,4161760
837,Dekalb Wells Farm,"213 Tom Herring Rd, Rose Hill",NC,28458,34.8267,-78.1208,Swine,SWINE (Sow);,SIS0213, ,0,14352,14352,25 lb per day-animal, ,-8696368,4140356
838,Dekalb Wells Farm,"213 Tom Herring Rd, Rose Hill",NC,28458,34.8267,-78.1208,Swine,SWINE (Sow);,SIS0213, ,0,128625,128625,25 lb per day-animal, ,-8696368,4140356
839,Rooty Branch Farm - A & B,"227 David Chestnut Rd, Mount Olive",NC,28365,35.0819,-77.9722,Swine,SWINE (Sow);,SIS0213, ,0,120575,120575,25 lb per day-animal, ,-8679826,4175018
840,Alpha Edwards Farm,"4266 NC 24 Hwy E, Beulaville",NC,28518,34.9125,-77.6997,Swine,SWINE (Sow);,SIS0213, ,0,15500,15500,25 lb per day-animal, ,-8649491,4151998
841,Major Murray Hog Farm,"413 Mail Rt Rd, Wallace",NC,28466,34.7275,-77.9606,Swine,SWINE (Sow);,SIS0213, ,0,29500,29500,25 lb per day-animal, ,-8678535,4126912
842,Summerlin Farm,"872 N Nchwy 11-903, Kenansville",NC,28349,34.9981,-77.9128,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8673213,4163624
843,P-2333 House 9,"1409 NC Hwy 11, Kenansville",NC,28349,35.0061,-77.8997,Swine,SWINE (Sow);,SIS0213, ,0,14500,14500,25 lb per day-animal, ,-8671755,4164711
844,Alvis Raynor Farm,"284 James Rd, Wallace",NC,28466,34.7511,-77.765,Swine,SWINE (Sow);,SIS0213, ,0,59925,59925,25 lb per day-animal, ,-8656760,4130109
845,Sawyers Branch Farm,"410 Guy Sanderson Rd, Albertson",NC,28508,35.1083,-77.7667,Swine,SWINE;,SIS0213, ,0,24959,24959,11 lb per day-animal, ,-8656950,4178609
846,"GAB Farms, LLC","785 Corn Mill Rd, Beulaville",NC,28518,34.8742,-77.7972,Swine,SWINE;,SIS0213, ,0,31240,31240,11 lb per day-animal, ,-8660345,4146799
847,Freeman Murphy Farm,"649 Woodland Church Rd, Albertson",NC,28508,35.0767,-77.85,Swine,SWINE (Sow);,SIS0213, ,0,138000,138000,25 lb per day-animal, ,-8666223,4174310
